url,title,startdate,enddate,org,subtitle,subcontents,urlcontents
보조사업 해산장제급여,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20211222000001229345&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1470&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>서울특별시>서울특별시 강동구 2022.01.01 ~ 2026.12.31,기초생활수급자의 출산 및 사망 시 지원금을 지급함으로써 저소득층의 가계부담 완화,지원대상 193명 (2021. 8월 누계)2022년 지원대상 340명 예상,해산장제급여기초생활수급자의 출산 및 사망 시 지원금을 지급함으로써 저소득층의 가계부담 완화해산급여 - 출생영아 1인당 700천원 현금 지급장제급여 - 사망한 수급자 1인당 800천원 현금 지급(제1회 추경) 국고보조금 확정내시 통보(수혜대상) - 출산 또는 사망한 생계·의료·주거급여 수급자(수혜조건) 생계·의료·주거급여 수급자(기준중위소득 46%이하)가 출산 또는 사망한 경우
보조사업 해산장제급여 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20211223000001234802&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1470&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>충청북도>충청북도 충주시 2022.01.01 ~ 2026.12.31,수급자의 사망 및 해산시 적절한 급여를 시행하여 생활안정 도모,지원대상 200여명지원금액 - 해산 : 700천원 / 출산영아당 - 장제 : 800천원 / 구당,해산장제급여 지원수급자의 사망 및 해산시 적절한 급여를 시행하여 생활안정 도모국민기초생활보장수급자가 조산 및 분만한 경우와 국민기초생활보장 및 차상위 의료급여 대상자가 사망한 경우 해산 및 장제비 지급(수혜대상) 기초생활수급자(생계 의료 주거)(수혜조건) 기초생활수급자
보조사업 고위험 임산부 의료비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20211221000001222387&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1470&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>경상남도 2022.01.01 ~ 2026.12.31,고위험 임산부의 의료비를 지원하여 경제적 부담 완화 및 건강한 출산지원,548명,고위험 임산부 의료비 지원고위험 임산부의 의료비를 지원하여 경제적 부담 완화 및 건강한 출산지원고위험 임산부 입원치료비 중 비급여 본인부담금(상급병실로 차액  환자특식 제외)에 해당하는 금액의 90% 지원 (*기준 중위소득 180%이하 가구)(수혜대상) 고위험임산부(수혜조건) - 기준 중위소득 180%이하 고위험 임산부로 진단받은 자- 19대 고위험 임신질환으로 진단받고 입원치료 받은 임산부- 포함 대상 : 분만 결과 자궁내 태아사망 등으로 사산한 경우도 지원대상에 포함
보조사업 기초생활보장 해산장제급여,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20211228000001254042&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1470&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>전라남도>전라남도 보성군 2022.01.01 ~ 2026.12.31,국민기초생활보장수급자 중 해산 장제급여 지원,100명,기초생활보장 해산장제급여국민기초생활보장수급자 중 해산 장제급여 지원국민기초생활보장수급자 중 출산자 해산비 및 사망자 장제비 지급(수혜대상) 기초생활보장수급자 중 생계 또는 의료 또는 주거급여수급자(수혜조건) 생계 또는 의료 또는 주거급여수급자 중 출산자 및 사망자
보조사업 기저귀 및 조제분유 지원사업,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220104000001307640&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1470&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>인천광역시>인천광역시 부평구 2022.01.01 ~ 2026.12.31,저소득층 가구 영아(0~24개월) 부모대상 기저귀 및 조제분유를 지원하여 저소득층의 임신  출산에 따른 경제적 부담 경감 및 '아이낳기 좋은환경' 조성,400명,기저귀 및 조제분유 지원사업저소득층 가구 영아(0~24개월) 부모대상 기저귀 및 조제분유를 지원하여 저소득층의 임신  출산에 따른 경제적 부담 경감 및 '아이낳기 좋은환경' 조성○ 기저귀 구매비용 월 64천원○ 조제분유 구매비용 월 86천원(수혜대상) 0-24개월 미만 영아(수혜조건) 기준중위소득 80% 이하 장애인  다자녀(2인 이상) 가구 대상
보조사업 기초생활수급자 급여-해산장제급여,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20211222000001228069&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1480&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>서울특별시 2022.01.01 ~ 2026.12.31,○ 생계·의료 ·주거급여 수급자가 출산(출산예정 포함) 및 사망한 경우 해산 및 장제급여 각각 지원,,기초생활수급자 급여-해산장제급여○ 생계·의료 ·주거급여 수급자가 출산(출산예정 포함) 및 사망한 경우 해산 및 장제급여 각각 지원○ 지원대상 : 생계·의료·주거급여 수급자 ○ 사업내용 : 해산급여  장제급여(수혜대상) 생계  의료  주거급여 수급권자(수혜조건) 생계  의료  주거급여 수급권자가 출산 및 장제 시 지급
보조사업 민간전문가운영지원(국비),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220810000002299446&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1480&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2024.12.31,국토교통부>경상북도>경상북도 의성군 2022.01.01 ~ 2024.12.31,?의성군 저출산 고령화와 산업 재구조화 등 인구·사회·경제적 여건변화로 도심부 쇠퇴와 지방소멸 위기가 급격히 진행되고 있고  쇠퇴한 도심의 활성화를 위한 지역개발사업  재래시장활성화사업  농촌중심지활성화사업 등 다양한 정부재정지원사업과 도시재생뉴딜사업을 진행하고 있음 ?국비지원사업은 각 부처 성격에 따...,민간전문가 운영지원,민간전문가운영지원(국비)？의성군 저출산 고령화와 산업 재구조화 등 인구·사회·경제적 여건변화로 도심부 쇠퇴와 지방소멸 위기가 급격히 진행되고 있고  쇠퇴한 도심의 활성화를 위한 지역개발사업  재래시장활성화사업  농촌중심지활성화사업 등 다양한 정부재정지원사업과 도시재생뉴딜사업을 진행하고 있음 ？국비지원사업은 각 부처 성격에 따라 고유한 목표로 사업을 추진함으로써 장소를 기반으로 물리적  사회적  경제적 측면에서 종합된 사업으로 이끌어 가기에는 한계가 있음 ？민간전문가 운영지원(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 저소득층 기저귀 조제분유 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220111000001372522&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1480&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>전라남도>전라남도 장성군 2022.01.01 ~ 2026.12.31,저소득층가구 영아 부모대상 기저귀 및 조제분유를 지원하여 저소득층의 임신 출산에 따른 경제적 부담 및 아이낳기 좋은환경 조성,80명,저소득층 기저귀 조제분유 지원저소득층가구 영아 부모대상 기저귀 및 조제분유를 지원하여 저소득층의 임신 출산에 따른 경제적 부담 및 아이낳기 좋은환경 조성저소득층 가구 기저귀·조제분유 지원만2세 미만의 영아를 둔 기초생활보장  차상위계층  한부모 가족  기준중위소득 80%이하 장애인  다자녀(둘째아) 가정
보조사업 기저귀 및 조제분유 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220111000001371840&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1480&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>충청남도>충청남도 태안군 2022.01.01 ~ 2026.12.31,저소득층 가구 영아 부모대상 기저귀를 지원하여 저소득층의 임신 출산에 때른 경제적 부담 경감 및 아이낳기 좋은환경 조성,저소득층 영아(0~24개월),기저귀 및 조제분유 지원저소득층 가구 영아 부모대상 기저귀를 지원하여 저소득층의 임신 출산에 때른 경제적 부담 경감 및 아이낳기 좋은환경 조성기저귀 구매비용 월 64천원x24개월 / 조제분유 구매비용 43천원x24개월자격확인(기초생활보장  차상위  한부모가족)  만2세 미만의 영아를 둔 기준중위소득 80%이하의 장애인 가구  만2세 미만의 영아를 둔 기준중위 소득 80%이하의 다자녀(2인이상)가구(수혜대상) 만 2세 미만 영아(수혜조건) 만 2세 미만 영아를 둔 기초생활수급자  차상위계층  한부모가족 수급 가구만 2세 미만 영아를 둔 기준중위소득80%이하 장애인 가구만2세 미만 영아를 둔 기준중우소득80% 이하 다자녀(2인 이상) 가구
보조사업 기저귀 및 조제분유 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220113000001386158&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1480&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>충청남도>충청남도 아산시 2022.01.01 ~ 2026.12.31,저소득층 가구 영아(0~12개월)에게 기저귀 조제분유를 지원하여 임신 출산에 따른 경제적 부담 경감 및 아이낳기 좋은환경 조성,저소득층 영아 약 60여명,기저귀 및 조제분유 지원저소득층 가구 영아(0~12개월)에게 기저귀 조제분유를 지원하여 임신 출산에 따른 경제적 부담 경감 및 아이낳기 좋은환경 조성기저귀 지원사업 :중위소득 40%이하가구 영아 가정조제분유 지원 사업 : 기저귀 지원사업 대상자 중 산모의 질환 또는 사망으로 모유수유가 불가한경우(수혜대상) 저소득층 영아(수혜조건) (기저귀) 만 2세 미만의 영아를 둔 기초생활보장수급자  차상위계층  한부모가족수급 또는  기준중위소득 80%이하의 장애인 가구  다자녀(2인이상)가구(조제분유) 아동복지시설  공동생활가정  입양대상 아동 등 또는  산모의 사망  질병으로 모유수유가 불가능한 경우
보조사업 기저귀 및 조제분유 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220111000001368032&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1480&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>충청남도>충청남도 계룡시 2022.01.01 ~ 2026.12.31,- 저소득층 가구 영아(0~24개월) 부모대상 기저귀 및 조제분유를 지원하여 - 저소득층의 임신·출산에 따른 경제적 부담 경감 및 '아이낳기 좋은환경' 조성,40명,기저귀 및 조제분유 지원- 저소득층 가구 영아(0~24개월) 부모대상 기저귀 및 조제분유를 지원하여 - 저소득층의 임신·출산에 따른 경제적 부담 경감 및 ‘아이낳기 좋은환경’ 조성○지원내용 - 기저귀 구입 월 64천원/조제분유 월 86천원 만2세까지 지원(수혜대상) 저소득층 가구 24개월 미만 영아(수혜조건) 만2세 미만 영아를 둔 기초생활수급자  차상위계층  한부모가족 등
보조사업 저소득층 기저귀 및 조제분유 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20211231000001277904&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1480&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>경상남도>경상남도 밀양시 2022.01.01 ~ 2026.12.31,저소득층 가구 영아(0~24개월) 부모대상 기저귀 및 조제분유를 지원하여 저소득층의 임신출산에 따른 경제적 부담 경감 및 아이낳기 좋은환경 조성,137명,저소득층 기저귀 및 조제분유 지원저소득층 가구 영아(0~24개월) 부모대상 기저귀 및 조제분유를 지원하여 저소득층의 임신출산에 따른 경제적 부담 경감 및 아이낳기 좋은환경 조성지원대상: 만 2세 미만의 영아를 둔 기초생활보장  차상위계층  한부모가족 수급가구  기준중위소득 80%이하 장애인 및 다자녀(2인이상) 가구 대상으로 영아별로 지원지원금액: 기저귀 월정액 64 000원  조제분유 월정액 86 000원지원기간: 생후 24개월지원방식: 바우처 지급(국민행복카드)만 2세미만의 영아를 둔 기초생활보장  차상위계층  한부모가족 수급가구  기준중위소득 80%이하의 장애인 및 다자녀(2인이상) 가구
보조사업 첫만남이용권 사업 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220111000001373468&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1480&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2019.09.01 , 2026.12.31,보건복지부>경기도>경기도 안성시 2019.09.01 ~ 2026.12.31,지역사회의 출생축하선물을 통한 출산친화적인 분위기 조성 및 아동 양육에 따른 경제적 부담 경감,안성시 주소지에 출생등록을 하는 출생자녀,첫만남이용권 사업 지원지역사회의 출생축하선물을 통한 출산친화적인 분위기 조성 및 아동 양육에 따른 경제적 부담 경감지원내용: 출산을 장려하고 양육에 도움이 되는 용품 지원- 5만원 상당의 출산·육아 관련 용품 - 축하카드 및 의미를 담은 문구 삽입 “너는  안성의 보배!”(수혜대상) 안성시 모든 출생자녀(수혜조건) 출생 아동에게 200만원의 첫만남이용권을 지급
