url,title,startdate,enddate,org,subtitle,subcontents
보조사업 여성장애인 출산비용 지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210105000000003623&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=80&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>울산광역시청>울산광역시 중구 2021.01.01 ~ 2025.12.31,비장애인 여성에 비해 임신과 출산시 비용이 추가 소요되는 여성장애인에게 출산비용을 지원함으로써 경제적 부담을 경감하고 출산 친화적인 문화 조성을 통한 삶의 질 개선에 기여,"1,000,000원*13명"
보조사업 여성장애인 출산비용 지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201223000000001968&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=80&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>울산광역시청 2021.01.01 ~ 2025.12.31,비 장애인에 비해 임신과 출산시 비용이 추가 소요되는 점을 감안하여 여성장애인 가정에 출산비용을 지원,
보조사업 여성장애인출산비용지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210108000000039557&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=80&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>광주광역시 2021.01.01 ~ 2025.12.31,여성장애인에게 출산비용을 지원함으로써 경제적 부담을 경감하고 출산 친화적인 문화조성 및 삶의 질 향상 기여함,"64백만원(국비 70%, 시비 30%)"
보조사업 지역 저출산 극복 네트워크 지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210420000000882036&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=90&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>대전광역시 2021.01.01 ~ 2025.12.31,지역사회내 지역특화 출산장려 및 저출산 인식개선 프로그램 개발시행하는데 구심적 역할을 수행하도록지역의 저출산 극복을 위한 네트워크 활성화 도모,"지역저출산 극복 네트원크 구성, 캠페인 프로그램 운영 등"
보조사업 여성장애인 출산비용 지원(국비/지원),"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201222000000000026&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=90&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>경기도 2021.01.01 ~ 2025.12.31,"○ 비 장애여성에 비해 임신과 출산 시 비용이 추가 소요되는 여성장애인에게 출산비용을 지원한으로써, 경제적 부담을 경감하고 출산친화적인 문화조성을 통한 삶의 질 개선에 기여",○ 320명
보조사업 여성장애인 출산비용 지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201217000000000316&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=90&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>전라남도 2021.01.01 ~ 2025.12.31,여성장애인에게 출산비용을 지원함으로써 경제적 부담 경감 및 출산 친화적 문화 조성,70명
보조사업 여성장애인 출산비용 지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201229000000000152&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=90&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>강원도>강원도 원주시 2021.01.01 ~ 2025.12.31,"비 장애여성에 비해 임신과 출산 시 비용이 추가 소요되는 여성장애인에게 출산비용을 지원함으로써, 경제적 부담을 경감하고 출산 친화적인 문화 조성을 통한 삶의 질 개선에 기여",10인
보조사업 여성장애인 출산비용지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201226000000000146&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=90&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>경기도>경기도 의정부시 2021.01.01 ~ 2025.12.31,비 장애여성에 비해 임신과 출산 시 비용이 추가 소요되는 여성장애인에게 출산비용을 지원함으로써경제적 부담을 경감하고 출산 친화적인 문화 조성을 통한 삶의 질 개선,연 15명
보조사업 여성장애인 출산비용지원사업,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210105000000004566&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=90&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>경기도>경기도 구리시 2021.01.01 ~ 2025.12.31,"비 장애여성에 비해 임신과 출산 시 비용이 추가 소요되는 여성장애인에게 출산비용을 지원함으로써, 경제적 부담을 경감하고 출산 친화적인 문화 조성을 통한 삶의 질 개선에 기여",연 4명
보조사업 저출산 극복 지역네트워크 구축사업 지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201218000000000799&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=90&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>세종특별자치시 2021.01.01 ~ 2025.12.31,"일-가정 양립지원, 육아분담, 지역사회 출산장려 홍보 및 캠페인 전개로 행복한 출산, 건강한 육아가 가능한 출산친화적인 세종시를 만들고자 함",저출산극복 사회연대회의 운영
보조사업 여성장애인출산비용지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210105000000003523&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=90&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>경상북도>경상북도 구미시 2021.01.01 ~ 2025.12.31,여성장애인의 인권 보호 및 완전한 사회참여와 평등 보장,14명
보조사업 여성장애인 출산비용 지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201215000000000020&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=90&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>대구광역시>대구광역시 달서구 2021.01.01 ~ 2025.12.31,비여성장애인에 비해 임신과 출산 시 비용이 추가 소요되는 중증 여성장애인에게 출산비용을 지원함으로써 경제적부담을 경감하고 출산 친화적인 문화조성을 통한 삶의 질 개선,
보조사업 여성장애인 출산비용 지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201231000000000225&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=90&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>경기도>경기도 용인시 2021.01.01 ~ 2025.12.31,"비 장애여성에 비해 임신과 출산 시 비용이 추가 소요되는 여성장애인에게 출산비용을 지원함으로써, 경제적 부담을 경감하고 출산 친화적인 문화 조성을 통한 삶의 질 개선에 기여",17명
보조사업 여성장애인 출산지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210106000000020151&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=100&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>충청남도>충청남도 아산시 2021.01.01 ~ 2025.12.31,여성장애인 출산비용 지원,연 평균 14명 정도
보조사업 여성장애인 출산비용 지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201216000000000225&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=100&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>대구광역시>대구광역시 북구 2021.01.01 ~ 2025.12.31,"비 장애여성에 비해 임신과 출산 시 비용이 추가 소요되는 여성장애인에게 출산비용을 지원함으로써, 경제적 부담을 경감하고 출산 친화적인 문화 조성을 통한 삶의 질 개선에 기여",여성장애인 중 출산한 자 매년 10명 정도
보조사업 여성장애인 출산비용지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201222000000001252&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=100&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>충청남도 2021.01.01 ~ 2025.12.31,비 장애여성에 비해 임신과 출산 시 비용이 추가 소요되는 여성장애인에게 출산비용을 지원함으로써 경제적 부담을 경감하고 출산친화적인 문화조성을 통한 삶의 질 개선에 기여,75명
보조사업 여성장애인 출산비용지원(보조),"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201228000000001479&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=100&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>경상북도>경상북도 영양군 2021.01.01 ~ 2025.12.31,1~3급 등록한 여성장애인 중 출산한 자 중에서 비 장애여성에 비해 임신과 출산 시 비용이 추가 소요되는 여성장애인에게 출산비용을 지원함으로써 경제적 부담을 경감하고 출산 친화작인 문화 조성을 통한 삶의 질 개선,1명
보조사업 여성장애인 출산비용 지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201216000000000160&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=100&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>대구광역시>대구광역시 서구 2021.01.01 ~ 2025.12.31,비 장애인여성에 비해 임신과 출산 시 비용이 추가 소요되는 여성장애인에게 출산비용을 지원하여 경제적 부담을 경감하고 출산 친화적인 문화조성을 통한 삶의 질 개선,여성장애인 출산 비용 1인당 100만원 지원
보조사업 여성장애인출산비용지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201216000000000218&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=100&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>대구광역시>대구광역시 중구 2021.01.01 ~ 2025.12.31,여성장애인 출산비용 지원함으로써 경제적부담을 경감하고 출산 친화적인 문화조성을 통한 삶의 질을 개선함.,태아 한 명당 100만원씩 지급
보조사업 여성장애인 출산비용지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201222000000001854&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=100&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>경기도>경기도 안산시 2021.01.01 ~ 2025.12.31,"비 장애여성에 비해 임신과 출산 시 비용이 추가 소요되는 여성장애인에게 출산비용을 지원하여 경제적 부담경감, 출산 친화적 문화 조성을 통한 삶의 길 개선","2020년 예산액: 16,000천원2021년 사업량 : 연 25명"
보조사업 여성장애인 출산비용지원(보조),"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201228000000002666&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=100&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>경기도>경기도 양평군 2021.01.01 ~ 2025.12.31,"비 장애여성에 비해 임신과 출산 시 비용이 추가 소요되는 여성 장애인에게 출산비용을 지원함으로써, 경제적 부담을 경감하고 출산 친화적인 문화 조성을 통한 삶의 질 개선에 기여",3명
보조사업 여성장애인 출산비용지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201229000000000970&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=100&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>경기도>경기도 고양시 2021.01.01 ~ 2025.12.31,"비 장애여성에 비해 임신과 출산 시 추가 비용이 소요되는 여성장애인에게 출산비용을 지원함으로써, 경제적 부담을 경감하고 출산 친화적인 문화 조성을 통해 삶의 질 개선에 기여",20명
보조사업 여성장애인 출산비용 지원(국비),"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210104000000000544&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=100&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>경기도>경기도 수원시 2021.01.01 ~ 2025.12.31,"비 장애여성에 비해 임신과 출산 시 비용이 추가 소요되는 여성장애인에게 출산비용을 지원함으로써, 경제적 부담을 경감하고 출산 친화적인 문화 조성을 통한 삶의 질 개선에 기여",20명
